;Created At;Text;Geo Coordinates.latitude;Geo Coordinates.longitude;User Location;Username;User Screen Name;Retweet Count;Classificacao;Observação;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24
5790;Sun Jan 29 19:26:46 +0000 2017;RT @GloboRural: Agricultores são vacinados contra a febre amarela no ES e em MG: https://t.co/1IRXaZmD0e #GloboRural https://t.co/cnpki4kh2Q;;;;Srta Braga �;dannymbraga;4;Positivo;;;;;;;;;;;;;;;;
5791;Thu Jan 26 00:32:09 +0000 2017;RT @Hugotim1: #timbeta #globo Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/S6N07q9oQo #OperacaoBeta…;;;guarulhos;adriano Tim beta Lab;pd_adriano;2;Positivo;;;;;;;;;;;;;;;;
5792;Tue Jan 24 22:51:26 +0000 2017;RT @Hugotim1: #timbeta #globo Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/S6N07q9oQo #OperacaoBeta…;;;;francyslene araujo✌✌;francysleneand1;2;Positivo;;;;;;;;;;;;;;;;
5793;Thu Jan 26 14:57:18 +0000 2017;RT @Hugotim1: #timbeta #globo Prevenção à febre amarela é reforçada após morte de macacos em Prata https://t.co/bdlLQ1WnY2 #OperacaoBetaLab…;;;;Marcia ROSA TIM BETA;marciiaa2;1;Positivo;;;;;;;;;;;;;;;;
5794;Wed Jan 25 20:26:23 +0000 2017;RT @Hugotim1: #timbeta #globo Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/ZfBerlHPHs #OperacaoBetaLab #S…;;;Bauru, Brasil;MiguelM#TIMBETALAB;miguel_matos89;1;Positivo;;;;;;;;;;;;;;;;
5795;Thu Jan 26 15:10:26 +0000 2017;RT @InformeRJO: Governo do RJ faz bloqueio contra febre amarela em municípios na divisa com Minas Gerais https://t.co/3enAPWWpqF https://t.…;;;Brasil;MM59;marcao1959;1;Positivo;;;;;;;;;;;;;;;;
5796;Tue Jan 24 00:25:40 +0000 2017;RT @ja_1003: Governo de Minas decreta situação de emergência em áreas com surto de febre amarela https://t.co/pLlDy16CcG;;;Betim MG;Marcelo beta;MarceloMarque47;2;Positivo;;;;;;;;;;;;;;;;
5797;Sun Jan 29 11:08:57 +0000 2017;RT @JoaoJpchagas10: Minas anuncia R$ 26 milhões para combate à febre amarela. https://t.co/BDQZzj0JUP;;;;joao Paulo chagas;JoaoJpchagas10;1;Positivo;;;;;;;;;;;;;;;;
5798;Mon Jan 23 00:00:49 +0000 2017;RT @minsaude: #AconteceuNaSaúde @minsaude envia mais 800 mil doses da vacina para Minas Gerais @SaudeMG @governomg https://t.co/UZeq60RjfU;;;Montevideo, Uruguay;Lucia Alonso;luciamalonso;4;Positivo;;;;;;;;;;;;;;;;
5799;Mon Jan 23 00:42:29 +0000 2017;RT @minsaude: #AconteceuNaSaúde @minsaude envia mais 800 mil doses da vacina para Minas Gerais @SaudeMG @governomg https://t.co/UZeq60RjfU;;;San Paolo - Lisbon;Gomes da Silva;DaSilvah_;4;Positivo;;;;;;;;;;;;;;;;
5800;Wed Jan 25 19:26:38 +0000 2017;RT @minsaude: .@minsaude enviou equipe da Força Nacional do SUS p/ auxiliar no atendimento aos pacientes com suspeitas de febre amarela em…;;;Belo Horizonte, MG;SaúdeMG;SaudeMG;2;Positivo;;;;;;;;;;;;;;;;
5801;Wed Jan 25 19:30:59 +0000 2017;RT @minsaude: .@minsaude enviou equipe da Força Nacional do SUS p/ auxiliar no atendimento aos pacientes com suspeitas de febre amarela em…;;;Brasil;Paulo Roberto MD;pauloroberto_md;2;Positivo;;;;;;;;;;;;;;;;
5802;Tue Jan 24 22:22:23 +0000 2017;RT @otempo: Rio distribui vacinas contra febre amarela em municípios perto de MG  https://t.co/w2qOuRiJvh https://t.co/eKlSeoXMX6;;;Belo Horizonte, Brasil;virgiane Lima;barbosavi;3;Positivo;;;;;;;;;;;;;;;;
5803;Tue Jan 24 22:23:18 +0000 2017;RT @otempo: Rio distribui vacinas contra febre amarela em municípios perto de MG  https://t.co/w2qOuRiJvh https://t.co/eKlSeoXMX6;;;BELO HORIZONTE-MG-BRASIL;#Rio2016PTQUEFEZ;MARIBH2;3;Positivo;;;;;;;;;;;;;;;;
5804;Wed Jan 25 12:28:24 +0000 2017;RT @otempo: Rio distribui vacinas contra febre amarela em municípios perto de MG  https://t.co/w2qOuRiJvh https://t.co/eKlSeoXMX6;;;Santana do Livramento;Janice v Severo;severo_v;3;Positivo;;;;;;;;;;;;;;;;
5805;Wed Jan 25 18:34:48 +0000 2017;RT @portalbrasil: � #MinasGerais recebe auxílio da Força Nacional do #SUS para casos de #febreamarela https://t.co/8xoRYidoZc @MinSaude htt…;;;Brazil;Brazil Retweet;BrazilRetweets;1;Positivo;;;;;;;;;;;;;;;;
5806;Mon Jan 23 18:01:12 +0000 2017;RT @portaluai: Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/HZWxPKTyaV https://t.c…;;;;Edcarlos Santos;ed_engenharia;6;Positivo;;;;;;;;;;;;;;;;
5807;Tue Jan 24 01:14:48 +0000 2017;RT @portaluai: Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/HZWxPKTyaV https://t.c…;;;Paraná, Brasil;maria eduarda;uaiduds;6;Positivo;;;;;;;;;;;;;;;;
5808;Tue Jan 24 04:57:26 +0000 2017;RT @portaluai: Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/HZWxPKTyaV https://t.c…;;;Kombi na Komfort House;Lalaca #TC8M #TT9M;Lalaca123;6;Positivo;;;;;;;;;;;;;;;;
5809;Wed Jan 25 13:48:07 +0000 2017;RT @portaluai: Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/HZWxPKTyaV https://t.c…;;;Brasil;Protesta SP;protestaSP;6;Positivo;;;;;;;;;;;;;;;;
5810;Wed Jan 25 14:33:03 +0000 2017;RT @SaudeMG: #SUS Vacinas oferecidas gratuitamente pelo #SUS reforçam proteção contra #FebreAmarela https://t.co/bBWvHfQ4R7 ☺️�� https://t.…;;;Belo Horizonte/MG;ESP-MG;espmg;1;Positivo;;;;;;;;;;;;;;;;
5811;Fri Jan 27 17:46:11 +0000 2017;RT @SaudeMG: Minas Gerais recebe auxílio da Força Nacional do #SUS para casos de #FebreAmarela https://t.co/OeN8qj5MX5 https://t.co/YMnSuB0…;;;Brasil, Brasília;Ministério da Saúde;minsaude;5;Positivo;;;;;;;;;;;;;;;;
5812;Fri Jan 27 17:50:14 +0000 2017;RT @SaudeMG: Minas Gerais recebe auxílio da Força Nacional do #SUS para casos de #FebreAmarela https://t.co/OeN8qj5MX5 https://t.co/YMnSuB0…;;;São Vicente, Brasil;Corralles;drcorralles52;5;Positivo;;;;;;;;;;;;;;;;
5813;Fri Jan 27 17:59:06 +0000 2017;RT @SaudeMG: Minas Gerais recebe auxílio da Força Nacional do #SUS para casos de #FebreAmarela https://t.co/OeN8qj5MX5 https://t.co/YMnSuB0…;;;;Lourdes Oliveira;Mallllu16;5;Positivo;;;;;;;;;;;;;;;;
5814;Thu Jan 26 19:52:10 +0000 2017;RT @SaudeMG: Minas Gerais recebe auxílio da Força Nacional do #SUS para casos de #FebreAmarela https://t.co/OeN8qj5MX5 https://t.co/YMnSuB0…;;;Belo Horizonte/MG;ESP-MG;espmg;5;Positivo;;;;;;;;;;;;;;;;
5815;Thu Jan 26 19:52:47 +0000 2017;RT @SaudeMG: Minas Gerais recebe auxílio da Força Nacional do #SUS para casos de #FebreAmarela https://t.co/OeN8qj5MX5 https://t.co/YMnSuB0…;;;;EDVANI CURVELO;EDVANICURVELO;5;Positivo;;;;;;;;;;;;;;;;
5816;Sun Jan 22 13:47:02 +0000 2017;RT @sinomarp540: Mutirão de vacinação contra a febre amarela será realizado em Ipatinga https://t.co/66AXtUwT6E;;;;Silvio Pires;silviopires9;1;Positivo;;;;;;;;;;;;;;;;
5817;Wed Jan 25 20:42:00 +0000 2017;RT @TVNBR: Minas Gerais recebe auxílio da Força Nacional do SUS para atendimento aos pacientes com suspeita de febre amarela https://t.co/u…;;;Brasil, Brasília;Ministério da Saúde;minsaude;5;Positivo;;;;;;;;;;;;;;;;
5818;Wed Jan 25 20:43:28 +0000 2017;RT @TVNBR: Minas Gerais recebe auxílio da Força Nacional do SUS para atendimento aos pacientes com suspeita de febre amarela https://t.co/u…;;;São Bernardo do Campo, Brasil;Hélio Casimiro;jhcasimiro;5;Positivo;;;;;;;;;;;;;;;;
5819;Tue Jan 24 21:30:56 +0000 2017;Secretaria anuncia mais profissionais para vacinar contra febre amarela  https://t.co/53WkI8CqG4;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5820;Tue Jan 24 21:36:50 +0000 2017;Secretaria anuncia mais profissionais para vacinar contra febre amarela  https://t.co/53WkI8CqG4;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5821;Tue Jan 24 21:32:39 +0000 2017;Secretaria anuncia mais profissionais para vacinar contra febre amarela  https://t.co/MJzmXJYgKn;;;;Michele #beta #sdv;michelexmbeta;0;Positivo;;;;;;;;;;;;;;;;
5822;Tue Jan 24 21:18:25 +0000 2017;Secretaria anuncia mais profissionais para vacinar contra febre amarela https://t.co/Eoy0tskgqe https://t.co/MtTXdNZ3ID;;;Belo Horizonte - Minas Gerais;Marcelo Rezende;Televans;0;Positivo;;;;;;;;;;;;;;;;
5823;Tue Jan 24 21:28:43 +0000 2017;Secretaria anuncia mais profissionais para vacinar contra febre amarela https://t.co/FgicnmuHn9 #SomosTodosDilma #Raynniere #BuyRaynniereO…;;;;Raynniere Makepeace;itsRaynniere;0;Positivo;;;;;;;;;;;;;;;;
5824;Tue Jan 24 21:14:09 +0000 2017;Secretaria anuncia mais profissionais para vacinar contra febre amarela https://t.co/ywt3n7wUk7;;;;G1 MG;g1mg;0;Positivo;;;;;;;;;;;;;;;;
5825;Tue Jan 24 21:14:07 +0000 2017;Secretaria anuncia mais profissionais para vacinar contra febre amarela https://t.co/Z3FJDmSUcL;;;;G1 Sul de Minas;g1suldeminas;0;Positivo;;;;;;;;;;;;;;;;
5826;Sat Jan 28 22:51:13 +0000 2017;Secretaria realiza mutirão para vacinação contra a febre amarela em Montes Claros https://t.co/gG1t2EWGhR https://t.co/saM6rbvtnd;;;São Joquim de Bicas;Henrique;junior_code;0;Positivo;;;;;;;;;;;;;;;;
5827;Sat Jan 28 18:57:10 +0000 2017;Secretaria realiza mutirão para vacinação contra a febre amarela em Montes Claros https://t.co/QvVywDXATw https://t.co/yTEzKcOsx8;;;São Joquim de Bicas;Henrique;junior_code;0;Positivo;;;;;;;;;;;;;;;;
5828;Fri Jan 27 22:13:32 +0000 2017;Secretaria realiza mutirão para vacinação contra a febre amarela em Montes Claros https://t.co/WfnFLurZi9 https://t.co/U5RYGtRsg3;;;São Joquim de Bicas;Henrique;junior_code;0;Positivo;;;;;;;;;;;;;;;;
5829;Fri Jan 27 15:08:58 +0000 2017;SES determina que vacinação contra febre amarela seja intensificada em Ribeirão das Neves https://t.co/SeVxwPeiiP https://t.co/ykoiNpIU2g;;;São Joquim de Bicas;Henrique;junior_code;0;Positivo;;;;;;;;;;;;;;;;
5830;Mon Jan 23 08:11:03 +0000 2017;Uma equipe da Organização Pan-Americana da Saúde/Organização Mundial da Saúde (OPAS/OMS) está em Minas Gerais... https://t.co/QNnHeWd8hD;;;Brasília;Notícias;reporterbotelho;0;Positivo;;;;;;;;;;;;;;;;
5831;Mon Jan 23 18:56:51 +0000 2017;Vacinação contra febre amarela é ampliada em Coronel Fabriciano  https://t.co/8WE1hFAig5;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5832;Mon Jan 23 19:01:27 +0000 2017;Vacinação contra febre amarela é ampliada em Coronel Fabriciano  https://t.co/8WE1hFAig5;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5833;Mon Jan 23 18:57:22 +0000 2017;Vacinação contra febre amarela é ampliada em Coronel Fabriciano  https://t.co/AtjeP8O7P0;;;;Michele #beta #sdv;michelexmbeta;0;Positivo;;;;;;;;;;;;;;;;
5834;Mon Jan 23 18:42:16 +0000 2017;Vacinação contra febre amarela é ampliada em Coronel Fabriciano https://t.co/CC23NXEkDG;;;;G1 Vales de Minas;g1valesdeMinas;0;Positivo;;;;;;;;;;;;;;;;
5835;Mon Jan 23 19:16:53 +0000 2017;Vacinação contra febre amarela é ampliada em Coronel Fabriciano https://t.co/ja5ElcBDW0;;;;Jefferson;jeffersonns3;0;Positivo;;;;;;;;;;;;;;;;
5836;Mon Jan 23 18:52:38 +0000 2017;Vacinação contra febre amarela é ampliada em Coronel Fabriciano https://t.co/vSScQsZ7fa #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes;;;;Raynniere Makepeace;itsRaynniere;0;Positivo;;;;;;;;;;;;;;;;
5837;Fri Jan 27 11:31:12 +0000 2017;Vacinação contra febre amarela é realizada em zona rural de Sacramento https://t.co/MAIw5CWlzE https://t.co/KAiltCylBj;;;São Joquim de Bicas;Henrique;junior_code;0;Positivo;;;;;;;;;;;;;;;;
5838;Tue Jan 24 19:52:01 +0000 2017;Vacinação contra febre amarela é retomada na zona rural de Januária - Gerais - Estado de Minas https://t.co/AOFH6Zzgg4;;;Minas Gerais;Carla Elias;eliascarla;0;Positivo;;;;;;;;;;;;;;;;
5839;Mon Jan 30 02:21:29 +0000 2017;VACINAS CONTROLE POPULACIONAL Januária recebe 50 mil doses da vacina após morte por febre amarela #G1 https://t.co/wrnAYXC8uh;;;São Paulo, Brasil;Bebel Caníver;BebelSherab;0;Positivo;;;;;;;;;;;;;;;;
5840;Wed Jan 25 20:14:16 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/3hSB4xdH6k https://t.co/LWGwDQU6vt;;;Belo Horizonte - Minas Gerais;Marcelo Rezende;Televans;0;Positivo;;;;;;;;;;;;;;;;
5841;Wed Jan 25 20:18:17 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/54zNQTnsKk #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes;;;;Raynniere Makepeace;itsRaynniere;0;Positivo;;;;;;;;;;;;;;;;
5842;Wed Jan 25 20:24:12 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/AvWlx4vtNk;;;Babilonia;Werner;rocha_werner;0;Positivo;;;;;;;;;;;;;;;;
5843;Wed Jan 25 20:56:11 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/ccgUdS99v3 https://t.co/ZbvRDmD6lO;;;Minas Gerais, Brasil;Matheus Pedrosa;PedrosaMatheus;0;Positivo;;;;;;;;;;;;;;;;
5844;Wed Jan 25 20:24:43 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/cVoKoyVRQ6 https://t.co/ruGBmYW9By;;;Brasília, Brasil;Luiza Cruz;donpiccone;0;Positivo;;;;;;;;;;;;;;;;
5845;Wed Jan 25 20:24:38 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/GEAMdmtlVo;;;Guarulhos - SP;Leonardo Nascimento;leonardogru;0;Positivo;;;;;;;;;;;;;;;;
5846;Wed Jan 25 20:36:36 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/I6dyVyuGcL https://t.co/7bU4gPDzRi;;;-16.683649,-49.268102;vonivar;vonivar;0;Positivo;;;;;;;;;;;;;;;;
5847;Wed Jan 25 20:36:11 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/mgNrZ8fsMK;;;Fortaleza - Ceará - Brazil;Sobral Host;sobralhost;0;Positivo;;;;;;;;;;;;;;;;
5848;Wed Jan 25 20:25:14 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/O5M5zSf5Yx #OperaçãoBetaLab https://t.co/yTmAgwkNix;;;;Kelly;KellyKaroll;0;Positivo;;;;;;;;;;;;;;;;
5849;Wed Jan 25 20:24:47 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/rkOroEzzEW;;;;Jefferson;jeffersonns3;0;Positivo;;;;;;;;;;;;;;;;
5850;Wed Jan 25 20:00:13 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/vpiuXIkjPC;;;;G1 MG;g1mg;0;Positivo;;;;;;;;;;;;;;;;
5851;Wed Jan 25 20:09:40 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/WLohVHJ6lh #TimBeta;;;;Iuri Pohl #TimBeta;iuripohl;0;Positivo;;;;;;;;;;;;;;;;
5852;Wed Jan 25 20:00:14 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/zXCaxoSHCx;;;Minas Gerais;G1 Zona da Mata;g1zonadamata;0;Positivo;;;;;;;;;;;;;;;;
5853;Wed Jan 25 20:25:14 +0000 2017;Viçosa e Muriaé recebem mais doses da vacina contra febre amarela: Em São João Nepomuceno, previsão é de que doses…… https://t.co/gLOEenlWjG;;;Brasil Natal/RN;Lucas Medeiros �©™;parabolicalucas;0;Positivo;;;;;;;;;;;;;;;;
5854;Thu Jan 26 10:33:31 +0000 2017;Voluntários de outros estados chegam a Minas para ajudar no combate à febre amarela https://t.co/0d7j0Dllwg https://t.co/i2gIXlbPRp;;;Belo Horizonte - Minas Gerais;Carlos Alberto;DISKVANS;0;Positivo;;;;;;;;;;;;;;;;
5855;Thu Jan 26 10:33:28 +0000 2017;Voluntários de outros estados chegam a Minas para ajudar no combate à febre amarela https://t.co/JH1qCl7n2A https://t.co/9q64GnSjcQ;;;Belo Horizonte - Minas Gerais;UAI Seguros BH ®;UAI_SEGUROS_BH;0;Positivo;;;;;;;;;;;;;;;;
5856;Thu Jan 26 10:33:27 +0000 2017;Voluntários de outros estados chegam a Minas para ajudar no combate à febre amarela https://t.co/YdjHP7vT57 https://t.co/6smUcPx66e;;;Belo Horizonte - Minas Gerais;Marcelo Rezende;Televans;0;Positivo;;;;;;;;;;;;;;;;
5857;Thu Jan 26 10:33:32 +0000 2017;Voluntários de outros estados chegam a Minas para ajudar no combate à febre amarela https://t.co/yeLkxSZ9Cp https://t.co/aCNZW8LXpr;;;Belo Horizonte - Minas Gerais;Wellington Rocha;Televan;0;Positivo;;;;;;;;;;;;;;;;
5858;Fri Feb 03 10:47:30 +0000 2017;#i5gornascimento @i5gornascimento g1 Araxá recebe novas doses da vacina contra febre amarela https://t.co/GMLW2MGY00;;;;Steffani Prudencio;SteffaniPruden1;0;Positivo;;;;;;;;;;;;;;;;
5859;Thu Feb 02 20:47:16 +0000 2017;#i5gornascimento @i5gornascimento g1 Vacinação de febre amarela em áreas de surto em MG chega a 90% e ministro ... https://t.co/IwW51tyaeI;;;;Steffani Prudencio;SteffaniPruden1;0;Positivo;;;;;;;;;;;;;;;;
5860;Fri Feb 03 01:22:27 +0000 2017;#Matipó SURTO – Notificações por febre amarela estão em declínio, afirma governo de MG https://t.co/2nq97tIBd3;;;Matipó-MG;MatipóWeb;MatipoWeb;0;Positivo;;;;;;;;;;;;;;;;
5861;Fri Feb 03 01:22:41 +0000 2017;#Matipó SURTO – Notificações por febre amarela estão em declínio, afirma governo de MG https://t.co/2nq97tIBd3 https://t.co/SNzHcw7hE2;;;Matipó-MG;MatipóWeb;MatipoWeb;0;Positivo;;;;;;;;;;;;;;;;
5862;Thu Feb 02 17:38:29 +0000 2017;#SUS SES-MG envia aos municípios mais de 3 milhões de doses de vacinas contra #FebreAmarela https://t.co/NYdqIHwLkj… https://t.co/wQhLNLmVof;;;Belo Horizonte, MG;SaúdeMG;SaudeMG;1;Positivo;;;;;;;;;;;;;;;;
5863;Fri Feb 03 10:52:12 +0000 2017;#timbeta #globo Araxá recebe novas doses da vacina contra febre amarela https://t.co/icDljMUstZ #OperacaoBetaLab #Sigodevolta;;;;Hugo TIMBETA;Hugotim1;0;Positivo;;;;;;;;;;;;;;;;
5864;Wed Feb 01 18:08:37 +0000 2017;#timbeta #globo Comitê de Monitoramento da Febre Amarela é criado em Viçosa https://t.co/0fHVL1BzRQ #OperacaoBetaLab #Sigodevolta;;;;Hugo TIMBETA;Hugotim1;0;Positivo;;;;;;;;;;;;;;;;
5865;Thu Feb 02 20:43:08 +0000 2017;#timbeta #globo Vacinação de febre amarela em áreas de surto em MG chega a 90% e ministro espera queda de casos   https://t.co/hm9ZymfOHs …;;;;Hugo TIMBETA;Hugotim1;0;Positivo;;;;;;;;;;;;;;;;
5866;Thu Feb 02 11:45:12 +0000 2017;@eliascarla Como já informamos, a SES-MG esclarece que não há falta de vacina contra Febre Amarela no Estado https://t.co/YeJK93WwP0;;;Belo Horizonte, MG;SaúdeMG;SaudeMG;0;Positivo;;;;;;;;;;;;;;;;
5867;Tue Jan 31 18:03:24 +0000 2017;@eliascarla Não faltam vacinas em Minas Gerais. A SES-MG repassa vacinas enviadas pelo Min. da Saúde aos municípios https://t.co/r0a4fYcH2e;;;Belo Horizonte, MG;SaúdeMG;SaudeMG;0;Positivo;;;;;;;;;;;;;;;;
5868;Fri Feb 03 10:49:26 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela  https://t.co/PpDs1tK6oM;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5869;Fri Feb 03 10:52:50 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela  https://t.co/PpDs1tK6oM;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5870;Fri Feb 03 10:52:12 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela  https://t.co/rcm1i5EY20;;;;Michele #beta #sdv;michelexmbeta;0;Positivo;;;;;;;;;;;;;;;;
5871;Fri Feb 03 12:06:06 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela #G1 https://t.co/qSyQrYQJPQ;;;;Eliana Fernandes de;ElianaFernand25;0;Positivo;;;;;;;;;;;;;;;;
5872;Fri Feb 03 10:46:22 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/7QgcsKamqa #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes;;;;Raynniere Makepeace;itsRaynniere;0;Positivo;;;;;;;;;;;;;;;;
5873;Fri Feb 03 11:01:07 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/8v6rPXkF8d https://t.co/63PzGY4XIu;;;;RADIO PONTO NET;radiopontonet;0;Positivo;;;;;;;;;;;;;;;;
5874;Fri Feb 03 10:42:22 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/B3lSnIknVC #OperaçãoBetaLab https://t.co/W1UXBT0AFX;;;;Kelly;KellyKaroll;0;Positivo;;;;;;;;;;;;;;;;
5875;Fri Feb 03 10:55:28 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/bsQ9Lg4k5J #noticias;;;Brazil;Ricardo Tosto;ricardotosto01;0;Positivo;;;;;;;;;;;;;;;;
5876;Fri Feb 03 10:34:09 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/cO2qLYXuRF;;;;Bem Estar;bemestar;0;Positivo;;;;;;;;;;;;;;;;
5877;Fri Feb 03 10:32:10 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/cO2qLZf5Jd;;;;Bem Estar;bemestar;0;Positivo;;;;;;;;;;;;;;;;
5878;Fri Feb 03 11:06:20 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/Ctsx2A8MnS;;;Fortaleza - Ceará - Brazil;Sobral Host;sobralhost;0;Positivo;;;;;;;;;;;;;;;;
5879;Fri Feb 03 10:42:30 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/Cv2qVkpf3V;;;Guarulhos - SP;Leonardo Nascimento;leonardogru;0;Positivo;;;;;;;;;;;;;;;;
5880;Fri Feb 03 11:14:08 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/dFIe66wFYt;;;Manaus-Amazonas;fabricio moraes;fabriciomoraes9;0;Positivo;;;;;;;;;;;;;;;;
5881;Fri Feb 03 10:42:19 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/g4lCPjsYxL https://t.co/aQy8a8zDZR;;;Brasília, Brasil;Luiza Cruz;donpiccone;0;Positivo;;;;;;;;;;;;;;;;
5882;Fri Feb 03 11:01:06 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/g8784HJDAR https://t.co/1h50j9qjaL;;;;fodido;eufodeu;0;Positivo;;;;;;;;;;;;;;;;
5883;Fri Feb 03 10:45:20 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/gOJ9tZPUqs https://t.co/uOh1eF49xG;;;Belo Horizonte - Minas Gerais;Marcelo Rezende;Televans;0;Positivo;;;;;;;;;;;;;;;;
5884;Fri Feb 03 11:01:06 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/H4qpj4qT2A https://t.co/At5IARWaNN;;;;flavio;keketimbeta;0;Positivo;;;;;;;;;;;;;;;;
5885;Fri Feb 03 11:09:25 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/jgeeZ6hE92;;;Carmo da Mata e região;Jornal A Notícia;ANoticiaCM;0;Positivo;;;;;;;;;;;;;;;;
5886;Fri Feb 03 10:49:15 +0000 2017;Araxá recebe novas doses da vacina contra febre amarela https://t.co/K8WIyVFQ4y Se gostou dê RT!! https://t.co/gU62eXQfs4;;;Samambaia ;gilsonac #TimBeta;gilsonac1;1;Positivo;;;;;;;;;;;;;;;;
